national,south,north,east,central,west,timestamp
52,54,50,51,54,47,2019-02-19T07:00:00+08:00
52,55,50,52,55,50,2019-02-19T08:00:00+08:00
52,54,50,52,54,52,2019-02-19T09:00:00+08:00
52,54,50,52,54,52,2019-02-19T10:00:00+08:00
53,53,49,52,53,52,2019-02-19T11:00:00+08:00
52,53,49,51,53,52,2019-02-19T12:00:00+08:00
52,53,49,51,53,52,2019-02-19T13:00:00+08:00
51,53,49,49,52,53,2019-02-19T14:00:00+08:00
50,53,49,49,53,53,2019-02-19T15:00:00+08:00
49,53,49,48,53,53,2019-02-19T16:00:00+08:00
47,53,49,48,53,53,2019-02-19T17:00:00+08:00
46,53,51,48,53,53,2019-02-19T18:00:00+08:00
46,53,49,48,53,53,2019-02-19T19:00:00+08:00
45,54,49,48,53,54,2019-02-19T20:00:00+08:00
44,54,46,48,53,54,2019-02-19T21:00:00+08:00
43,53,46,48,52,53,2019-02-19T22:00:00+08:00
44,53,46,49,52,53,2019-02-19T23:00:00+08:00
42,53,44,49,52,53,2019-02-20T01:00:00+08:00
41,53,44,49,52,53,2019-02-20T02:00:00+08:00
39,53,44,49,52,53,2019-02-20T03:00:00+08:00
37,52,43,49,52,52,2019-02-20T04:00:00+08:00
37,52,43,50,52,52,2019-02-20T05:00:00+08:00
39,53,45,52,52,53,2019-02-20T06:00:00+08:00
41,52,45,52,52,52,2019-02-20T07:00:00+08:00
43,52,45,52,52,52,2019-02-20T08:00:00+08:00
44,53,45,53,52,52,2019-02-20T09:00:00+08:00
45,53,45,53,53,51,2019-02-20T10:00:00+08:00
46,54,45,54,53,51,2019-02-20T11:00:00+08:00
47,54,44,54,53,52,2019-02-20T12:00:00+08:00
46,54,45,54,53,52,2019-02-20T13:00:00+08:00
46,54,45,54,53,52,2019-02-20T14:00:00+08:00
48,54,45,54,53,51,2019-02-20T15:00:00+08:00
51,54,46,54,53,51,2019-02-20T16:00:00+08:00
52,54,47,54,52,51,2019-02-20T17:00:00+08:00
53,54,46,54,52,51,2019-02-20T18:00:00+08:00
53,53,48,53,52,49,2019-02-20T19:00:00+08:00
53,53,48,53,53,48,2019-02-20T20:00:00+08:00
53,53,47,53,53,48,2019-02-20T21:00:00+08:00
53,53,48,53,53,47,2019-02-20T22:00:00+08:00
52,53,49,53,53,47,2019-02-20T23:00:00+08:00
53,53,50,53,53,47,2019-02-21T01:00:00+08:00
53,54,50,54,53,47,2019-02-21T02:00:00+08:00
53,55,51,55,53,47,2019-02-21T03:00:00+08:00
53,56,51,56,54,47,2019-02-21T04:00:00+08:00
53,56,51,56,54,46,2019-02-21T05:00:00+08:00
52,55,50,55,54,45,2019-02-21T06:00:00+08:00
52,55,51,55,54,45,2019-02-21T07:00:00+08:00
51,55,50,55,54,45,2019-02-21T08:00:00+08:00
50,55,51,55,55,45,2019-02-21T09:00:00+08:00
51,54,51,54,54,45,2019-02-21T10:00:00+08:00
48,54,51,54,54,43,2019-02-21T11:00:00+08:00
46,54,51,54,54,43,2019-02-21T12:00:00+08:00
45,54,50,54,54,41,2019-02-21T13:00:00+08:00
46,54,49,54,53,41,2019-02-21T14:00:00+08:00
44,54,49,54,53,43,2019-02-21T15:00:00+08:00
41,54,48,54,53,42,2019-02-21T16:00:00+08:00
37,54,48,54,53,41,2019-02-21T17:00:00+08:00
34,54,47,54,53,41,2019-02-21T18:00:00+08:00
33,54,47,54,53,42,2019-02-21T19:00:00+08:00
33,54,47,54,54,41,2019-02-21T20:00:00+08:00
33,55,48,55,54,41,2019-02-21T21:00:00+08:00
32,54,47,54,54,42,2019-02-21T22:00:00+08:00
33,54,46,54,54,42,2019-02-21T23:00:00+08:00
33,54,48,54,54,41,2019-02-22T01:00:00+08:00
35,54,49,53,54,40,2019-02-22T02:00:00+08:00
35,54,51,52,54,41,2019-02-22T03:00:00+08:00
36,54,52,51,54,42,2019-02-22T04:00:00+08:00
36,54,52,51,54,43,2019-02-22T05:00:00+08:00
37,54,53,51,54,43,2019-02-22T06:00:00+08:00
38,54,52,51,54,44,2019-02-22T07:00:00+08:00
37,54,53,51,54,44,2019-02-22T08:00:00+08:00
37,54,53,50,54,46,2019-02-22T09:00:00+08:00
38,54,53,49,54,46,2019-02-22T10:00:00+08:00
40,54,53,47,54,48,2019-02-22T11:00:00+08:00
41,54,53,47,54,49,2019-02-22T12:00:00+08:00
41,54,53,46,54,48,2019-02-22T13:00:00+08:00
40,54,54,46,54,48,2019-02-22T14:00:00+08:00
40,54,53,47,54,48,2019-02-22T15:00:00+08:00
40,54,53,47,54,47,2019-02-22T16:00:00+08:00
41,54,53,48,54,48,2019-02-22T17:00:00+08:00
43,54,53,47,54,48,2019-02-22T18:00:00+08:00
45,54,53,46,54,47,2019-02-22T19:00:00+08:00
46,54,53,46,54,47,2019-02-22T20:00:00+08:00
46,54,53,46,54,47,2019-02-22T21:00:00+08:00
47,54,53,47,54,47,2019-02-22T22:00:00+08:00
46,54,53,47,54,50,2019-02-22T23:00:00+08:00
46,54,52,50,54,51,2019-02-23T01:00:00+08:00
47,54,52,51,54,51,2019-02-23T02:00:00+08:00
48,54,51,52,54,51,2019-02-23T03:00:00+08:00
48,54,50,53,54,51,2019-02-23T04:00:00+08:00
48,54,48,53,54,51,2019-02-23T05:00:00+08:00
47,54,46,54,53,52,2019-02-23T06:00:00+08:00
46,55,47,55,53,51,2019-02-23T07:00:00+08:00
47,56,46,56,53,51,2019-02-23T08:00:00+08:00
47,57,47,57,53,49,2019-02-23T09:00:00+08:00
46,57,47,57,53,47,2019-02-23T10:00:00+08:00
45,57,47,57,53,46,2019-02-23T11:00:00+08:00
46,57,46,57,53,44,2019-02-23T12:00:00+08:00
45,57,46,57,53,43,2019-02-23T13:00:00+08:00
46,56,45,56,53,43,2019-02-23T14:00:00+08:00
45,56,46,56,54,44,2019-02-23T15:00:00+08:00
48,56,45,56,53,45,2019-02-23T19:00:00+08:00
51,56,45,56,53,45,2019-02-23T21:00:00+08:00
51,56,46,56,53,45,2019-02-23T22:00:00+08:00
52,56,46,56,54,43,2019-02-23T23:00:00+08:00
52,55,48,55,53,41,2019-02-24T01:00:00+08:00
52,55,51,55,53,40,2019-02-24T02:00:00+08:00
51,55,52,55,53,39,2019-02-24T03:00:00+08:00
51,55,52,55,54,39,2019-02-24T04:00:00+08:00
51,55,53,55,54,38,2019-02-24T05:00:00+08:00
51,55,53,54,55,37,2019-02-24T06:00:00+08:00
51,54,54,53,54,38,2019-02-24T07:00:00+08:00
51,54,53,53,54,39,2019-02-24T08:00:00+08:00
51,54,54,52,54,40,2019-02-24T09:00:00+08:00
51,54,53,52,54,40,2019-02-24T10:00:00+08:00
51,54,54,52,54,40,2019-02-24T11:00:00+08:00
51,54,54,52,54,41,2019-02-24T12:00:00+08:00
51,54,53,52,54,41,2019-02-24T13:00:00+08:00
51,54,54,52,54,41,2019-02-24T14:00:00+08:00
51,53,53,52,53,40,2019-02-24T15:00:00+08:00
51,54,54,52,54,40,2019-02-24T16:00:00+08:00
49,54,54,52,54,40,2019-02-24T17:00:00+08:00
48,55,54,52,55,41,2019-02-24T18:00:00+08:00
48,55,54,52,55,41,2019-02-24T19:00:00+08:00
46,55,54,52,55,43,2019-02-24T20:00:00+08:00
45,56,54,52,56,44,2019-02-24T21:00:00+08:00
44,55,54,52,55,45,2019-02-24T22:00:00+08:00
43,54,54,52,54,46,2019-02-24T23:00:00+08:00
42,54,54,53,54,48,2019-02-25T01:00:00+08:00
42,54,54,52,54,48,2019-02-25T02:00:00+08:00
44,54,54,52,53,49,2019-02-25T03:00:00+08:00
45,54,54,51,53,50,2019-02-25T04:00:00+08:00
47,53,53,51,52,51,2019-02-25T05:00:00+08:00
48,53,53,52,52,52,2019-02-25T06:00:00+08:00
49,52,52,52,52,52,2019-02-25T07:00:00+08:00
50,53,52,52,53,51,2019-02-25T08:00:00+08:00
51,54,53,52,54,51,2019-02-25T09:00:00+08:00
50,54,53,52,54,51,2019-02-25T10:00:00+08:00
51,54,53,52,54,51,2019-02-25T11:00:00+08:00
51,54,54,52,54,52,2019-02-25T12:00:00+08:00
52,55,54,53,55,52,2019-02-25T13:00:00+08:00
52,55,54,53,55,52,2019-02-25T14:00:00+08:00
52,56,54,53,56,52,2019-02-25T15:00:00+08:00
52,55,54,53,55,53,2019-02-25T16:00:00+08:00
52,55,53,54,55,52,2019-02-25T17:00:00+08:00
52,54,53,54,54,53,2019-02-25T18:00:00+08:00
52,54,53,54,54,53,2019-02-25T19:00:00+08:00
51,54,53,54,53,52,2019-02-25T20:00:00+08:00
51,55,53,55,53,52,2019-02-25T21:00:00+08:00
51,55,53,55,53,52,2019-02-25T22:00:00+08:00
51,55,53,55,53,52,2019-02-25T23:00:00+08:00
50,57,52,57,54,51,2019-02-26T01:00:00+08:00
49,57,52,57,55,52,2019-02-26T02:00:00+08:00
48,57,51,57,55,51,2019-02-26T03:00:00+08:00
46,57,51,57,55,50,2019-02-26T04:00:00+08:00
43,57,52,57,56,48,2019-02-26T05:00:00+08:00
40,57,52,57,56,46,2019-02-26T06:00:00+08:00
39,57,52,57,55,45,2019-02-26T07:00:00+08:00
37,57,52,57,55,45,2019-02-26T08:00:00+08:00
36,57,51,57,54,46,2019-02-26T09:00:00+08:00
36,57,47,57,54,45,2019-02-26T10:00:00+08:00
35,57,45,57,54,44,2019-02-26T11:00:00+08:00
34,57,44,57,54,42,2019-02-26T12:00:00+08:00
32,57,44,57,53,42,2019-02-26T13:00:00+08:00
32,56,43,56,53,40,2019-02-26T14:00:00+08:00
30,56,43,56,52,38,2019-02-26T15:00:00+08:00
28,55,43,55,52,38,2019-02-26T16:00:00+08:00
28,55,43,55,52,39,2019-02-26T17:00:00+08:00
27,56,43,56,52,36,2019-02-26T18:00:00+08:00
26,56,43,56,52,36,2019-02-26T19:00:00+08:00
26,56,45,56,53,35,2019-02-26T20:00:00+08:00
26,55,48,55,53,34,2019-02-26T21:00:00+08:00
26,55,48,55,53,34,2019-02-26T22:00:00+08:00
25,54,48,54,53,34,2019-02-26T23:00:00+08:00
25,53,50,53,52,35,2019-02-27T01:00:00+08:00
25,53,48,53,51,35,2019-02-27T02:00:00+08:00
25,53,49,53,52,35,2019-02-27T03:00:00+08:00
26,53,49,53,52,35,2019-02-27T04:00:00+08:00
26,52,47,52,52,35,2019-02-27T05:00:00+08:00
28,52,45,52,52,35,2019-02-27T06:00:00+08:00
28,52,45,52,51,36,2019-02-27T07:00:00+08:00
29,52,45,52,51,36,2019-02-27T08:00:00+08:00
28,51,45,51,50,35,2019-02-27T09:00:00+08:00
28,51,45,51,50,36,2019-02-27T10:00:00+08:00
28,51,47,50,51,36,2019-02-27T11:00:00+08:00
28,51,47,50,51,37,2019-02-27T12:00:00+08:00
28,51,47,51,51,37,2019-02-27T13:00:00+08:00
29,52,48,51,52,38,2019-02-27T14:00:00+08:00
29,52,48,51,52,38,2019-02-27T15:00:00+08:00
30,53,49,52,53,38,2019-02-27T16:00:00+08:00
30,52,50,51,52,38,2019-02-27T17:00:00+08:00
31,53,51,51,53,37,2019-02-27T18:00:00+08:00
30,53,51,49,53,38,2019-02-27T19:00:00+08:00
31,52,51,50,52,38,2019-02-27T20:00:00+08:00
32,52,48,51,52,39,2019-02-27T21:00:00+08:00
32,53,48,52,53,40,2019-02-27T22:00:00+08:00
33,53,48,52,53,40,2019-02-27T23:00:00+08:00
35,53,49,53,53,44,2019-02-28T01:00:00+08:00
37,53,51,53,53,45,2019-02-28T02:00:00+08:00
37,53,51,53,53,46,2019-02-28T03:00:00+08:00
38,53,51,53,53,47,2019-02-28T04:00:00+08:00
38,54,52,54,53,47,2019-02-28T05:00:00+08:00
38,54,52,54,54,48,2019-02-28T06:00:00+08:00
39,54,52,54,54,49,2019-02-28T07:00:00+08:00
41,55,52,55,54,51,2019-02-28T08:00:00+08:00
42,55,53,55,55,52,2019-02-28T09:00:00+08:00
43,56,54,56,55,52,2019-02-28T10:00:00+08:00
45,57,54,57,56,52,2019-02-28T11:00:00+08:00
46,57,54,57,56,52,2019-02-28T12:00:00+08:00
49,58,54,58,56,53,2019-02-28T13:00:00+08:00
49,58,54,58,56,53,2019-02-28T14:00:00+08:00
49,58,54,58,56,53,2019-02-28T15:00:00+08:00
48,58,54,58,55,53,2019-02-28T16:00:00+08:00
50,58,54,58,56,53,2019-02-28T17:00:00+08:00
51,58,55,58,56,53,2019-02-28T18:00:00+08:00
51,57,55,57,56,53,2019-02-28T19:00:00+08:00
52,57,55,57,56,53,2019-02-28T20:00:00+08:00
52,57,55,57,56,53,2019-02-28T21:00:00+08:00
52,57,55,57,56,53,2019-02-28T22:00:00+08:00
52,57,55,57,56,53,2019-02-28T23:00:00+08:00
52,57,55,56,57,52,2019-03-01T01:00:00+08:00
53,57,55,57,57,52,2019-03-01T02:00:00+08:00
53,57,55,57,57,52,2019-03-01T03:00:00+08:00
53,58,55,58,57,52,2019-03-01T04:00:00+08:00
53,58,55,58,57,52,2019-03-01T05:00:00+08:00
53,58,55,58,57,53,2019-03-01T06:00:00+08:00
53,58,55,58,57,53,2019-03-01T07:00:00+08:00
52,58,56,58,58,53,2019-03-01T08:00:00+08:00
53,58,55,58,58,53,2019-03-01T09:00:00+08:00
53,58,55,57,58,54,2019-03-01T10:00:00+08:00
52,57,55,57,57,53,2019-03-01T11:00:00+08:00
52,58,55,57,58,53,2019-03-01T12:00:00+08:00
52,58,55,57,58,53,2019-03-01T13:00:00+08:00
51,57,55,57,57,54,2019-03-01T14:00:00+08:00
52,58,55,57,58,53,2019-03-01T15:00:00+08:00
52,57,55,57,57,53,2019-03-01T16:00:00+08:00
52,57,55,57,57,53,2019-03-01T17:00:00+08:00
52,57,55,57,57,53,2019-03-01T18:00:00+08:00
52,57,55,57,57,53,2019-03-01T19:00:00+08:00
52,58,55,57,58,53,2019-03-01T20:00:00+08:00
52,57,55,57,57,53,2019-03-01T21:00:00+08:00
52,57,54,57,57,53,2019-03-01T22:00:00+08:00
52,57,54,57,57,53,2019-03-01T23:00:00+08:00
51,57,54,56,57,53,2019-03-02T01:00:00+08:00
50,56,54,55,56,52,2019-03-02T02:00:00+08:00
48,57,53,54,57,52,2019-03-02T03:00:00+08:00
48,57,53,54,57,52,2019-03-02T04:00:00+08:00
47,57,53,53,57,52,2019-03-02T05:00:00+08:00
47,56,53,53,56,50,2019-03-02T06:00:00+08:00
48,56,53,52,56,51,2019-03-02T07:00:00+08:00
48,55,52,52,55,49,2019-03-02T08:00:00+08:00
47,54,52,52,54,47,2019-03-02T09:00:00+08:00
47,54,52,52,54,46,2019-03-02T10:00:00+08:00
47,54,52,52,54,46,2019-03-02T11:00:00+08:00
47,54,52,52,54,46,2019-03-02T12:00:00+08:00
46,54,52,52,54,44,2019-03-02T13:00:00+08:00
47,53,52,52,53,42,2019-03-02T14:00:00+08:00
46,53,52,52,53,43,2019-03-02T15:00:00+08:00
45,54,52,52,54,44,2019-03-02T16:00:00+08:00
48,54,52,52,54,45,2019-03-02T17:00:00+08:00
50,54,52,52,54,44,2019-03-02T18:00:00+08:00
51,54,52,52,54,44,2019-03-02T19:00:00+08:00
51,54,52,52,54,43,2019-03-02T20:00:00+08:00
51,54,52,53,54,43,2019-03-02T21:00:00+08:00
50,54,52,53,54,42,2019-03-02T22:00:00+08:00
50,54,51,53,54,42,2019-03-02T23:00:00+08:00
50,53,52,53,53,43,2019-03-03T01:00:00+08:00
49,54,52,54,54,43,2019-03-03T02:00:00+08:00
50,54,52,54,54,44,2019-03-03T03:00:00+08:00
49,54,52,54,54,45,2019-03-03T04:00:00+08:00
51,55,52,55,54,45,2019-03-03T05:00:00+08:00
51,55,53,55,54,44,2019-03-03T06:00:00+08:00
49,55,53,55,55,45,2019-03-03T07:00:00+08:00
48,55,53,55,55,46,2019-03-03T08:00:00+08:00
49,56,53,56,56,47,2019-03-03T09:00:00+08:00
48,56,53,55,56,45,2019-03-03T10:00:00+08:00
48,56,53,55,56,44,2019-03-03T11:00:00+08:00
48,56,53,55,56,43,2019-03-03T12:00:00+08:00
48,55,53,55,55,42,2019-03-03T13:00:00+08:00
50,56,53,54,56,43,2019-03-03T14:00:00+08:00
50,55,53,55,55,43,2019-03-03T15:00:00+08:00
51,56,53,55,56,42,2019-03-03T16:00:00+08:00
51,56,53,55,56,42,2019-03-03T17:00:00+08:00
51,56,53,55,56,43,2019-03-03T18:00:00+08:00
52,56,53,55,56,44,2019-03-03T19:00:00+08:00
51,56,53,55,56,46,2019-03-03T20:00:00+08:00
52,56,53,55,56,48,2019-03-03T21:00:00+08:00
52,57,53,55,57,49,2019-03-03T22:00:00+08:00
52,57,53,55,57,50,2019-03-03T23:00:00+08:00
52,57,54,55,57,52,2019-03-04T01:00:00+08:00
52,56,54,55,56,52,2019-03-04T02:00:00+08:00
52,56,54,56,56,52,2019-03-04T03:00:00+08:00
52,57,54,57,56,52,2019-03-04T04:00:00+08:00
52,57,54,57,57,52,2019-03-04T05:00:00+08:00
51,57,54,57,56,52,2019-03-04T06:00:00+08:00
52,56,54,56,56,52,2019-03-04T07:00:00+08:00
52,56,54,56,56,52,2019-03-04T08:00:00+08:00
52,56,54,56,55,52,2019-03-04T09:00:00+08:00
52,55,54,55,55,52,2019-03-04T10:00:00+08:00
52,56,55,55,56,52,2019-03-04T11:00:00+08:00
52,56,55,56,56,52,2019-03-04T12:00:00+08:00
52,57,55,57,57,52,2019-03-04T13:00:00+08:00
52,58,55,58,57,53,2019-03-04T14:00:00+08:00
53,58,55,58,58,53,2019-03-04T15:00:00+08:00
53,59,56,59,58,53,2019-03-04T16:00:00+08:00
53,59,56,59,58,54,2019-03-04T17:00:00+08:00
54,59,57,59,59,54,2019-03-04T18:00:00+08:00
54,60,57,59,60,54,2019-03-04T19:00:00+08:00
55,59,57,59,59,54,2019-03-04T20:00:00+08:00
55,59,57,59,58,53,2019-03-04T21:00:00+08:00
55,59,57,59,58,53,2019-03-04T22:00:00+08:00
55,59,56,59,59,53,2019-03-04T23:00:00+08:00
55,59,56,58,59,52,2019-03-05T01:00:00+08:00
54,59,56,58,59,53,2019-03-05T02:00:00+08:00
54,59,56,57,59,53,2019-03-05T03:00:00+08:00
55,58,56,57,58,53,2019-03-05T04:00:00+08:00
55,59,56,57,59,53,2019-03-05T05:00:00+08:00
55,59,56,57,59,53,2019-03-05T06:00:00+08:00
55,59,56,57,59,53,2019-03-05T07:00:00+08:00
55,59,56,57,59,53,2019-03-05T08:00:00+08:00
55,60,56,57,60,53,2019-03-05T09:00:00+08:00
55,60,56,58,60,53,2019-03-05T10:00:00+08:00
55,60,56,58,60,54,2019-03-05T11:00:00+08:00
55,60,56,58,60,53,2019-03-05T12:00:00+08:00
55,59,56,57,59,54,2019-03-05T13:00:00+08:00
55,59,55,57,59,54,2019-03-05T14:00:00+08:00
54,59,55,56,59,53,2019-03-05T15:00:00+08:00
54,59,55,56,59,53,2019-03-05T16:00:00+08:00
54,60,56,56,60,53,2019-03-05T17:00:00+08:00
53,60,56,57,60,54,2019-03-05T18:00:00+08:00
53,61,56,57,61,54,2019-03-05T19:00:00+08:00
54,62,56,58,62,54,2019-03-05T20:00:00+08:00
55,63,57,58,63,54,2019-03-05T21:00:00+08:00
55,63,58,58,63,54,2019-03-05T22:00:00+08:00
56,63,59,59,63,54,2019-03-05T23:00:00+08:00
56,65,59,58,65,54,2019-03-06T01:00:00+08:00
57,66,59,58,66,53,2019-03-06T02:00:00+08:00
57,66,60,58,66,52,2019-03-06T03:00:00+08:00
57,67,60,59,67,53,2019-03-06T04:00:00+08:00
57,67,60,59,67,53,2019-03-06T05:00:00+08:00
57,67,59,60,67,53,2019-03-06T06:00:00+08:00
57,67,59,60,67,53,2019-03-06T07:00:00+08:00
57,67,60,61,67,53,2019-03-06T08:00:00+08:00
57,67,60,60,67,53,2019-03-06T09:00:00+08:00
57,66,61,59,66,53,2019-03-06T10:00:00+08:00
57,66,61,59,66,53,2019-03-06T11:00:00+08:00
57,66,61,59,66,53,2019-03-06T12:00:00+08:00
57,66,61,59,66,53,2019-03-06T13:00:00+08:00
57,66,60,59,66,52,2019-03-06T14:00:00+08:00
57,66,60,59,66,52,2019-03-06T15:00:00+08:00
57,65,60,58,65,52,2019-03-06T16:00:00+08:00
56,63,59,58,63,52,2019-03-06T17:00:00+08:00
55,62,58,57,62,49,2019-03-06T18:00:00+08:00
54,61,58,57,61,47,2019-03-06T19:00:00+08:00
53,60,57,56,60,45,2019-03-06T20:00:00+08:00
53,59,56,55,59,45,2019-03-06T21:00:00+08:00
52,59,56,54,59,45,2019-03-06T22:00:00+08:00
51,58,55,54,58,44,2019-03-06T23:00:00+08:00
46,56,54,54,56,44,2019-03-07T01:00:00+08:00
46,56,53,54,56,44,2019-03-07T02:00:00+08:00
46,55,53,54,55,44,2019-03-07T03:00:00+08:00
46,55,53,53,55,44,2019-03-07T04:00:00+08:00
46,55,53,52,55,43,2019-03-07T05:00:00+08:00
48,55,53,52,55,43,2019-03-07T06:00:00+08:00
48,54,52,51,54,42,2019-03-07T07:00:00+08:00
48,54,52,51,54,42,2019-03-07T08:00:00+08:00
48,53,49,52,53,43,2019-03-07T09:00:00+08:00
49,53,47,53,53,43,2019-03-07T10:00:00+08:00
51,53,46,53,53,44,2019-03-07T11:00:00+08:00
52,53,46,53,53,45,2019-03-07T12:00:00+08:00
52,54,45,54,53,46,2019-03-07T13:00:00+08:00
52,54,46,54,53,46,2019-03-07T14:00:00+08:00
52,54,46,54,53,47,2019-03-07T15:00:00+08:00
53,54,47,54,53,48,2019-03-07T16:00:00+08:00
54,54,49,54,54,49,2019-03-07T17:00:00+08:00
54,54,51,54,54,49,2019-03-07T18:00:00+08:00
54,55,52,54,55,49,2019-03-07T19:00:00+08:00
53,55,52,54,55,50,2019-03-07T20:00:00+08:00
53,56,53,55,56,52,2019-03-07T21:00:00+08:00
53,56,53,55,56,52,2019-03-07T22:00:00+08:00
54,57,53,55,57,52,2019-03-07T23:00:00+08:00
55,57,54,56,57,53,2019-03-08T01:00:00+08:00
55,57,54,57,57,53,2019-03-08T02:00:00+08:00
54,57,54,57,57,53,2019-03-08T03:00:00+08:00
54,57,54,57,56,53,2019-03-08T04:00:00+08:00
54,57,53,57,56,53,2019-03-08T05:00:00+08:00
54,58,54,58,56,53,2019-03-08T06:00:00+08:00
54,58,54,58,56,53,2019-03-08T07:00:00+08:00
54,58,55,58,57,54,2019-03-08T08:00:00+08:00
55,59,57,58,59,54,2019-03-08T09:00:00+08:00
54,60,58,57,60,54,2019-03-08T10:00:00+08:00
54,61,59,58,61,55,2019-03-08T11:00:00+08:00
53,61,59,58,61,54,2019-03-08T12:00:00+08:00
53,62,59,59,62,54,2019-03-08T13:00:00+08:00
53,63,59,60,63,54,2019-03-08T14:00:00+08:00
53,63,59,62,63,54,2019-03-08T15:00:00+08:00
52,63,59,63,62,55,2019-03-08T16:00:00+08:00
52,65,61,65,63,55,2019-03-08T17:00:00+08:00
53,66,62,66,62,55,2019-03-08T18:00:00+08:00
54,67,61,67,63,55,2019-03-08T19:00:00+08:00
55,69,61,69,63,56,2019-03-08T20:00:00+08:00
55,70,62,70,64,56,2019-03-08T21:00:00+08:00
55,70,62,70,64,55,2019-03-08T22:00:00+08:00
55,69,64,69,64,55,2019-03-08T23:00:00+08:00
54,69,63,69,66,55,2019-03-09T01:00:00+08:00
54,69,63,69,66,55,2019-03-09T02:00:00+08:00
54,69,63,69,66,54,2019-03-09T03:00:00+08:00
54,68,63,68,66,54,2019-03-09T04:00:00+08:00
54,68,62,68,66,55,2019-03-09T05:00:00+08:00
54,67,62,67,65,56,2019-03-09T06:00:00+08:00
54,67,61,67,66,58,2019-03-09T07:00:00+08:00
55,67,61,67,64,57,2019-03-09T08:00:00+08:00
55,68,59,68,61,57,2019-03-09T09:00:00+08:00
56,68,58,68,61,57,2019-03-09T10:00:00+08:00
57,68,57,68,60,57,2019-03-09T11:00:00+08:00
57,67,57,67,60,57,2019-03-09T12:00:00+08:00
57,67,58,67,59,57,2019-03-09T13:00:00+08:00
58,66,58,66,59,57,2019-03-09T14:00:00+08:00
58,66,58,66,60,56,2019-03-09T15:00:00+08:00
58,64,57,64,60,56,2019-03-09T16:00:00+08:00
57,63,55,63,59,56,2019-03-09T17:00:00+08:00
57,61,55,61,59,56,2019-03-09T18:00:00+08:00
55,60,55,60,58,56,2019-03-09T19:00:00+08:00
55,58,55,58,58,55,2019-03-09T20:00:00+08:00
55,57,54,57,57,55,2019-03-09T21:00:00+08:00
55,57,53,57,57,54,2019-03-09T22:00:00+08:00
55,57,51,57,57,55,2019-03-09T23:00:00+08:00
55,57,51,57,55,55,2019-03-10T01:00:00+08:00
55,57,51,57,55,55,2019-03-10T02:00:00+08:00
55,56,51,56,55,56,2019-03-10T03:00:00+08:00
55,56,51,56,55,56,2019-03-10T04:00:00+08:00
55,56,51,56,55,56,2019-03-10T05:00:00+08:00
54,56,51,56,56,55,2019-03-10T06:00:00+08:00
53,55,51,55,55,54,2019-03-10T07:00:00+08:00
53,56,51,54,56,54,2019-03-10T08:00:00+08:00
52,56,50,54,56,55,2019-03-10T09:00:00+08:00
51,56,50,53,56,55,2019-03-10T10:00:00+08:00
50,55,48,53,55,55,2019-03-10T11:00:00+08:00
47,55,48,52,55,55,2019-03-10T12:00:00+08:00
46,55,47,52,55,55,2019-03-10T13:00:00+08:00
44,55,45,51,54,55,2019-03-10T14:00:00+08:00
43,55,45,47,53,55,2019-03-10T15:00:00+08:00
42,55,43,45,53,55,2019-03-10T16:00:00+08:00
41,54,43,45,53,54,2019-03-10T17:00:00+08:00
40,54,43,44,53,54,2019-03-10T18:00:00+08:00
41,54,41,44,52,54,2019-03-10T19:00:00+08:00
41,54,41,45,52,54,2019-03-10T20:00:00+08:00
39,54,41,44,52,54,2019-03-10T21:00:00+08:00
39,54,42,45,50,54,2019-03-10T22:00:00+08:00
39,53,42,45,49,53,2019-03-10T23:00:00+08:00
41,53,40,42,49,53,2019-03-11T01:00:00+08:00
41,53,41,44,49,53,2019-03-11T02:00:00+08:00
41,53,41,47,49,53,2019-03-11T03:00:00+08:00
41,53,41,49,49,53,2019-03-11T04:00:00+08:00
43,53,42,52,49,53,2019-03-11T05:00:00+08:00
44,53,44,53,49,53,2019-03-11T06:00:00+08:00
47,54,48,54,50,53,2019-03-11T07:00:00+08:00
48,55,51,55,52,53,2019-03-11T08:00:00+08:00
49,55,52,55,52,52,2019-03-11T09:00:00+08:00
48,56,52,56,52,52,2019-03-11T10:00:00+08:00
49,56,52,56,53,52,2019-03-11T11:00:00+08:00
48,56,53,56,53,52,2019-03-11T12:00:00+08:00
49,56,53,56,53,52,2019-03-11T13:00:00+08:00
49,56,53,56,54,52,2019-03-11T14:00:00+08:00
50,56,54,56,54,53,2019-03-11T15:00:00+08:00
52,57,55,57,55,53,2019-03-11T16:00:00+08:00
52,57,55,57,55,53,2019-03-11T17:00:00+08:00
51,57,55,57,55,53,2019-03-11T18:00:00+08:00
50,56,55,56,54,53,2019-03-11T19:00:00+08:00
48,56,55,56,54,53,2019-03-11T20:00:00+08:00
48,55,55,55,54,53,2019-03-11T21:00:00+08:00
48,56,55,56,54,53,2019-03-11T22:00:00+08:00
48,56,55,56,54,53,2019-03-11T23:00:00+08:00
47,58,57,58,56,54,2019-03-12T01:00:00+08:00
47,58,58,58,57,54,2019-03-12T02:00:00+08:00
47,59,59,58,58,55,2019-03-12T03:00:00+08:00
47,60,60,58,59,55,2019-03-12T04:00:00+08:00
46,62,62,58,60,55,2019-03-12T05:00:00+08:00
45,62,62,58,61,55,2019-03-12T06:00:00+08:00
43,63,63,58,61,55,2019-03-12T07:00:00+08:00
41,62,62,58,61,55,2019-03-12T08:00:00+08:00
40,62,62,57,60,55,2019-03-12T09:00:00+08:00
